total_buildings,buildings_w_height_measurement,percent_buildings_with_height,min_height,quantile_0.05,mean_height,quantile_0.95,quantile_0.99,max_height,city
4251,3899,0.9171959538932016,2.5048582553863525,3.2068440198898314,4.932368013118285,6.625568008422851,7.80497968673706,12.581745147705078,"Evergreen, CO_buildings"
4450,4056,0.9114606741573034,2.50189208984375,2.866935908794403,4.563227511016575,7.10418426990509,10.253749084472641,31.370115280151367,"Excelsior Springs, MO_buildings"
4557,3740,0.8207153829273645,2.5029525756835938,2.6996976137161255,3.8272292984998164,5.316064262390136,6.178782777786257,18.109106063842773,"Exeter, CA_buildings"
5406,4842,0.8956714761376249,2.5006988048553467,3.0342896342277528,5.165574127856684,7.518786382675169,9.992984218597417,17.363170623779297,"Exeter, NH_buildings"
2672,1654,0.6190119760479041,2.503873586654663,2.6425493597984313,3.7453986240557633,5.123536849021911,6.373715691566469,8.286288261413574,"Fabens, TX_buildings"
15637,9859,0.630491782311185,3,3.2679102420806885,5.380702592499757,8.580126571655274,13.708985443115235,29.842687606811523,"Fairbanks, AK_buildings"
2607,2115,0.8112773302646721,3.001260280609131,3.3021613836288455,5.1593434936893185,8.366396522521972,11.26835371017456,17.83964729309082,"Fairbury, NE_buildings"
4893,4607,0.941549151849581,2.501070022583008,3.153765320777893,4.734044825665884,7.197724485397338,10.427441463470446,14.85826587677002,"Fairfield Glade, TN_buildings"
44997,40690,0.9042825077227371,2.50042724609375,3.067082262039184,4.704943008861134,6.390740156173706,7.3835880994796765,24.64993667602539,"Fairfield, CA_buildings"
5009,4401,0.878618486723897,2.502727508544922,2.788703680038452,4.673396422304475,6.971364974975586,8.44606876373291,28.705652236938477,"Fairfield, IA_buildings"
3387,2751,0.812223206377325,2.5004611015319824,2.6772814989089966,4.008929097665435,6.112964153289795,8.027613162994385,18.183366775512695,"Fairfield, IL_buildings"
33226,28133,0.8467164268946006,3,3.3100739479064942,5.034551716077952,7.7187089920043945,10.520254135131838,28.75346946716309,"Fairhope--Daphne, AL_buildings"
4430,4424,0.9986455981941309,5.58243365958333e-4,2.331629419326782,4.532225796817482,6.909878039360043,8.394891014099105,25.08394432067871,"Fairmont, MN_buildings"
15695,12535,0.7986619942656897,2.5001261234283447,2.8638734817504883,4.433817970548248,6.599202394485472,8.919892997741698,26.738983154296875,"Fairmont, WV_buildings"
6678,5134,0.7687930518119197,2.5010976791381836,3.371487331390381,5.090265732773743,6.04282054901123,6.412264304161073,14.18989372253418,"Falcon, CO_buildings"
2576,1999,0.7760093167701864,2.5009045600891113,2.687543034553528,3.8949339624760806,5.440940332412717,6.377109060287475,11.562049865722656,"Falfurrias, TX_buildings"
16296,14271,0.8757363770250368,2.5002005100250244,2.728434443473816,4.123632719668616,5.815144300460815,6.59250726699829,21.603546142578125,"Fallbrook, CA_buildings"
9026,8789,0.9737425216042543,2.0631318329833448e-4,0.8969998240470888,3.3667340375941457,5.275529384613037,6.336220169067385,13.868890762329102,"Fallon, NV_buildings"
3103,2543,0.8195294875926523,2.5022473335266113,2.7386008262634274,4.2124278441311755,6.094208717346192,7.4467990684509235,18.108989715576172,"Falls City, NE_buildings"
64011,44439,0.6942400524909781,2.5001046657562256,3.085760235786438,4.803090658150096,6.991848516464233,9.1648490524292,36.80074691772461,"Fargo, ND--MN_buildings"
7122,6076,0.8531311429373771,3.000338077545166,3.2008199095726013,4.7741378007004185,7.413903713226318,9.831522941589355,19.454317092895508,"Faribault, MN_buildings"
13559,11264,0.8307397300685891,2.5004003047943115,2.722231495380402,4.040095993486995,5.9267169713974,7.337688040733339,18.275848388671875,"Farmington, MO_buildings"
23258,13904,0.5978158053143005,2.500176191329956,2.6600484013557435,3.752360105223019,5.392332768440246,6.824733843803404,24.225141525268555,"Farmington, NM_buildings"
2391,1968,0.823086574654956,3.0051639080047607,3.1815099000930784,4.667285212414051,7.039090347290038,10.462367591857905,18.43840980529785,"Farmville, NC_buildings"
2515,2110,0.8389662027833003,3,3.260249614715576,4.751089665336067,7.020196628570556,8.904688501358024,17.48801612854004,"Farmville, VA_buildings"
123415,118822,0.9627841024186687,4.6157398173818365e-5,1.1958394229412082,4.301562839635349,6.906800007820129,8.587799949645994,24.639686584472656,"Fayetteville--Springdale--Rogers, AR--MO_buildings"
126526,111678,0.8826486255789324,2.5001161098480225,3.009271264076233,4.655372352760982,6.816403865814206,9.304262447357177,32.21892166137695,"Fayetteville, NC_buildings"
5998,4311,0.7187395798599533,2.5004093647003174,2.612687587738037,3.8137188850381594,5.833255767822266,8.589015102386455,16.680421829223633,"Fayetteville, TN_buildings"
17360,15939,0.9181451612903225,2.5002686977386475,3.0735552549362186,4.785915440900973,7.110699701309204,9.693241729736325,18.36661148071289,"Fenton, MI_buildings"
6536,5843,0.8939718482252142,2.5001907348632813,2.8836886405944826,4.697514754053299,7.084790945053099,9.16456464767456,15.68712043762207,"Fergus Falls, MN_buildings"
25095,20356,0.8111576011157601,3,3.2589495182037354,4.981363827972802,7.340543270111084,10.378279638290408,28.98253059387207,"Fernandina Beach--Yulee, FL_buildings"
6980,4917,0.7044412607449857,3.001114845275879,3.1616770744323732,4.230681082473578,5.655105876922607,6.461373004913335,12.933281898498535,"Fernley, NV_buildings"
2262,1600,0.7073386383731212,2.5026092529296875,2.621679258346558,4.064843672960997,6.599659800529479,9.559390573501584,14.75846004486084,"Ferriday, LA_buildings"
5162,4396,0.851607903913212,2.5002336502075195,2.7066736817359924,4.0620994311880265,5.841804265975952,6.652910351753236,10.965018272399902,"Fillmore, CA_buildings"
23185,19258,0.8306232477895191,2.500307083129883,2.7322673559188844,4.173321077045912,6.050068473815917,7.726907067298892,22.328590393066406,"Findlay, OH_buildings"
3885,3839,0.9881595881595882,3.10945266392082e-4,1,3.9012673061883656,6.293831396102905,7.241128854751584,22.55945205688477,"Fire Island, NY_buildings"
2205,1914,0.8680272108843538,2.5097193717956543,2.909700858592987,4.277682696763998,5.67987184524536,6.532519502639769,19.574357986450195,"Firebaugh, CA_buildings"
13008,9928,0.7632226322263223,2.500013828277588,2.9948172211647033,4.69742714501407,5.915454602241516,6.673457813262937,22.547164916992188,"Firestone--Frederick, CO_buildings"
5901,5874,0.9954245043213015,0.004401408601552248,1.0873678207397464,3.3291165451151357,5.901529359817504,8.510132389068577,15.932307243347168,"Fitzgerald, GA_buildings"
22837,22808,0.9987301309278802,4.108463472221046e-4,2.260315454006195,4.949300422947742,7.246202683448787,8.726347484588624,17.343015670776367,"Flagstaff, AZ_buildings"
7293,6454,0.8849581790758262,3,3.3061668276786804,4.851450388890359,6.901196217536924,8.955004653930668,19.97534942626953,"Flemington--Raritan, NJ_buildings"
141105,136788,0.9694057616668439,0.0010121457744389772,2.0945050716400146,4.259961468532842,6.699982285499573,9.048932008743297,25.219512939453125,"Flint, MI_buildings"
3127,2412,0.7713463383434602,2.5031166076660156,2.642824363708496,3.920080719302543,6.05172073841095,7.821918482780447,11.447882652282717,"Flora, IL_buildings"
3254,2415,0.7421634910878918,2.502391576766968,2.6100101232528683,3.584915902649147,5.169824171066283,7.694029083251972,16.8702335357666,"Florence East, AZ_buildings"
5524,3415,0.6182114409847936,2.501023769378662,2.9085806608200073,4.580905282759213,6.150208520889281,8.154479675292972,11.21724796295166,"Florence West, AZ_buildings"
38553,32873,0.852670349907919,2.5000948905944824,2.720313167572021,4.189272107835182,6.437561416625976,8.491372909545886,24.1530818939209,"Florence, AL_buildings"
6870,6856,0.997962154294032,2.696508017834276e-4,1.967579960823059,4.004347255114057,5.785831809043884,6.78214244842529,13.151562690734863,"Florence, OR_buildings"
39076,32337,0.8275412017606715,2.5014591217041016,3.2490169525146486,5.0398263045342615,7.826526069641109,11.256394271850583,21.687484741210938,"Florence, SC_buildings"
3068,2576,0.8396349413298566,2.50056791305542,2.8155477046966553,4.376060225578569,6.00969672203064,7.1731709241867065,31.35198974609375,"Floresville, TX_buildings"
21743,14898,0.6851860368854344,3,3.156141483783722,4.765842106905955,7.4170919895172105,11.075327730178861,29.989456176757813,"Foley--Gulf Shores, AL_buildings"
25810,25748,0.9975978302983339,1.399645407218486e-4,1.9732434749603271,4.062190345668873,6.295824313163749,7.8742873382568295,23.193532943725582,"Fond du Lac, WI_buildings"
7004,6974,0.9957167332952599,0.008002207614481449,2.6217964768409727,5.360973456498302,8.185433244705195,10.28658087730404,19.176170349121097,"Fontana-on-Geneva Lake, WI_buildings"
12243,10137,0.8279833374172997,2.502044916152954,2.779176998138428,4.334025751948181,6.472987270355221,8.326774597167963,22.05816650390625,"Forest City--Spindale, NC_buildings"
7801,7784,0.9978207922061274,0.008785801939666271,2.518598341941834,4.93595569989587,7.2917260646820035,9.737422990798951,20.39146423339844,"Forest Lake, MN_buildings"
17679,17102,0.9673624073759828,1.8594272842165083e-4,0.1306557223200798,3.834581243357979,6.219835019111633,8.362969503402724,28.616235733032227,"Forney, TX_buildings"
4141,4137,0.9990340497464381,0.001746216556057334,1.8144907712936402,3.791792805267274,6.920067501068112,10.047774925231927,15.992990493774414,"Forrest City, AR_buildings"
1390,1125,0.8093525179856115,5.739429616369307e-4,1.5995907545089723,4.351598870256346,8.718212699890133,12.127942733764648,16.3106746673584,"Forsyth, GA_buildings"
3260,2793,0.8567484662576688,2.502840042114258,3.1107980728149416,5.267297253572851,8.360424423217776,10.69734477996826,15.029914855957031,"Forsyth, MO_buildings"
6539,6519,0.9969414283529592,8.406893466599286e-4,2.2722040891647337,4.4522686572922145,6.572129535675049,7.985544233322143,19.88089179992676,"Fort Atkinson, WI_buildings"
7217,4993,0.6918387141471526,2.500833034515381,2.6080117225646973,3.681428793267881,5.382556724548339,7.0489859199523925,15.742915153503418,"Fort Bragg, CA_buildings"
116533,94247,0.8087580342049033,2.500112533569336,2.8842026710510256,4.554859642742311,6.203531599044799,7.92750247955322,31.623504638671875,"Fort Collins, CO_buildings"
11560,9493,0.8211937716262976,3,3.184975242614746,4.98884844807595,8.275473403930665,11.158450965881348,27.63861083984375,"Fort Dodge, IA_buildings"
2357,1896,0.804412388629614,2.5051136016845703,2.7504106760025024,4.920978671010537,6.848963022232056,8.970723485946651,18.22974395751953,"Fort Irwin, CA_buildings"
8541,6653,0.778948600866409,2.501483678817749,2.8429399490356446,4.358498713351293,6.327855396270752,8.102778472900365,20.486629486083984,"Fort Leonard Wood--St. Robert--Waynesville, MO_buildings"
3038,2211,0.7277814351547071,3.0023820400238037,3.1283234357833862,4.092334718307399,5.354926347732544,6.066829347610474,10.931666374206545,"Fort Lupton, CO_buildings"
5761,3424,0.5943412601978824,3,3.101335120201111,4.607971325377438,7.809514546394347,10.949093389511109,16.142993927001953,"Fort Madison, IA--IL_buildings"
2585,1230,0.4758220502901354,3.0002553462982178,3.0746614217758177,4.05590577300002,5.933363914489746,7.8960957765579245,11.383360862731934,"Fort Meade, FL_buildings"
6574,5174,0.7870398539701856,2.50044584274292,2.6499316334724425,3.7432902801622054,5.303348231315613,8.402705965042102,32.60718536376953,"Fort Morgan, CO_buildings"
3730,3167,0.8490616621983914,2.5024688243865967,2.8789517402648928,4.509244831194816,6.957120180130004,9.30326459884644,13.273569107055664,"Fort Payne, AL_buildings"
2601,1952,0.750480584390619,2.5031838417053223,2.747619295120239,4.476940881033412,6.834105277061461,9.228171968460085,23.49378776550293,"Fort Polk South, LA_buildings"
2643,1945,0.7359061672342035,3.0008041858673096,3.143602752685547,4.513059740385237,7.3787042617797844,9.863177452087402,17.287857055664063,"Fort Rucker--Daleville, AL_buildings"
4722,3769,0.7981787378229563,2.502307653427124,2.667845296859741,4.190702603836849,7.155853271484375,10.41909614562989,18.0624942779541,"Fort Scott, KS_buildings"
46406,43320,0.9334999784510624,3.1123560620471835e-4,2.0777948975563048,4.173464416042824,6.492161798477173,8.644346017837524,23.190128326416016,"Fort Smith, AR--OK_buildings"
4945,3059,0.6186046511627907,2.5001299381256104,2.5849197149276733,3.4351368372095066,4.727329874038696,6.170511226654053,9.756908416748049,"Fort Stockton, TX_buildings"
3589,3583,0.9983282251323489,0.034518782049417496,1.7186906695365909,3.9474387574798477,7.296767282485962,10.040595493316632,16.751218795776367,"Fort Valley, GA_buildings"
140323,124377,0.8863621786877418,2.5000240802764893,2.9156869411468502,4.656689440133385,6.705896759033203,8.549194831848151,32.07369613647461,"Fort Wayne, IN_buildings"
5786,4501,0.7779122018665745,2.502102851867676,2.968822479248047,4.159858049114289,5.565436840057373,6.412571430206299,17.728437423706055,"Fortuna, CA_buildings"
8007,6172,0.7708255276632946,2.5004491806030273,2.704303026199341,4.027847589337045,5.88048973083496,7.9338762664794915,27.316099166870117,"Fostoria, OH_buildings"
42791,27106,0.6334509593138744,3,3.2136412262916565,4.711732619549176,6.568733811378479,9.59170079231263,25.729877471923828,"Four Corners, FL_buildings"
2205,2200,0.9977324263038548,5.795981269329786e-4,2.3461424231529233,4.517182239860783,6.5008510351181,8.248890991210935,16.3444766998291,"Frankenmuth, MI_buildings"
8138,6747,0.829073482428115,2.500756025314331,2.7017995595932005,4.115103105483134,6.087894296646118,8.13002414703369,24.572406768798828,"Frankfort, IN_buildings"
15673,14423,0.9202450073374593,2.5027270317077637,3.0188060998916626,4.532649487833503,6.3967141628265365,7.933532371520997,17.631868362426758,"Frankfort, KY_buildings"
1985,1639,0.8256926952141058,3.037426233291626,3.3296490430831907,5.247550498573718,8.235676670074461,10.033448505401605,15.959874153137209,"Frankfort, MI_buildings"
4340,3208,0.7391705069124423,3.0022401809692383,3.152494633197785,4.776261568886978,8.70722727775573,13.081886672973605,18.660552978515625,"Franklin (Venango County), PA_buildings"
5992,5027,0.8389519359145527,2.502969264984131,2.7662969827651978,4.255662233473317,6.451719093322754,9.538089027404778,24.306968688964844,"Franklin, KY_buildings"
5674,5664,0.9982375749030666,0.011270048096776009,1.1421906471252443,3.1832129932327673,5.6293039083480805,7.469848256111142,23.390247344970703,"Franklin, LA_buildings"
5831,4604,0.7895729720459612,2.50327205657959,2.689068591594696,4.5024938886834684,8.604624223709084,13.19506040573123,18.401514053344727,"Franklin, NC_buildings"
2423,2020,0.8336772595955427,3,3.2221997141838075,4.915353388125354,8.071724891662598,11.778015937805156,21.009241104125977,"Franklin, NH_buildings"
4327,3343,0.7725907094984978,3.000285387039185,3.1344230651855467,4.512986559872138,6.749229383468624,10.23267581939697,20.816207885742188,"Franklin, VA_buildings"
2383,1990,0.8350818296265212,2.502514600753784,2.8595290660858153,4.742830576728935,7.019683861732483,8.933571453094482,11.70901107788086,"Fraser, CO_buildings"
47183,46581,0.9872411673696034,5.576311741606333e-5,1.3686901330947876,4.594597817771093,6.8310770988464355,8.661133003234863,28.723352432250977,"Frederick, MD_buildings"
7853,5296,0.6743919521202089,2.5005483627319336,2.6457523107528687,3.8861173480929203,5.932566046714783,8.197182512283328,16.366546630859375,"Fredericksburg, TX_buildings"
48767,43068,0.8831381877089015,3,3.388080513477325,5.395814387609204,8.71206283569336,12.397504072189335,21.84640121459961,"Fredericksburg, VA_buildings"
2686,1943,0.7233804914370812,2.502169132232666,2.613828229904175,3.650306731232404,5.274383211135865,6.48043504714965,9.710195541381836,"Fredericktown, MO_buildings"
2148,1795,0.8356610800744879,3.004680633544922,3.174329590797424,4.5584363941362644,7.113510417938231,10.397682590484612,27.401636123657227,"Freeland, MI_buildings"
2605,2105,0.8080614203454894,2.5009219646453857,2.6961309909820557,4.26186102767455,5.958018207550048,6.931605377197267,12.365009307861328,"Freeland, PA_buildings"
6691,6630,0.9908832760424451,0.012698412872850897,2.1539828658103946,4.513154608675533,6.450851821899409,8.090546159744264,19.367923736572266,"Freeland, WA_buildings"
12767,10974,0.8595598026161196,2.5005111694335938,2.759472119808197,4.389088450613103,6.594215202331544,8.519846591949465,23.663116455078125,"Freeport, IL_buildings"
2620,2182,0.832824427480916,2.502556800842285,2.847643053531647,4.543070221143944,6.725322723388667,8.319944419860844,21.901208877563477,"Fremont, MI_buildings"
13630,11506,0.8441672780630961,2.5003626346588135,2.7338989973068237,4.231444527931718,6.468875050544739,8.80462527275089,35.726741790771484,"Fremont, NE_buildings"
12614,10339,0.8196448390677026,2.5001888275146484,2.690927267074585,4.158821610235732,6.12403063774109,7.660083274841312,19.80751037597656,"Fremont, OH_buildings"
229433,196186,0.8550905928964011,2.500011682510376,2.7977932691574097,4.191689921334679,5.887334227561951,7.338701391220085,31.70450782775879,"Fresno, CA_buildings"
2318,2316,0.999137187230371,0.1863945573568344,2.1019107699394226,4.409758774457509,6.3852698802948,7.536033296585071,11.750746726989746,"Friday Harbor, WA_buildings"
1893,1783,0.9418911780243,2.5014238357543945,3.124413204193115,5.048914004094268,6.650068473815918,7.517576465606692,11.02771282196045,"Frisco, CO_buildings"
6410,4882,0.761622464898596,3,3.123133742809296,4.227660142852849,5.8698349475860585,7.329145603179929,16.16068458557129,"Front Royal, VA_buildings"
4133,1634,0.39535446406968305,3,3.0747658729553224,4.075648067776693,6.104804754257202,7.69666795730592,12.376068115234377,"Frostproof, FL_buildings"
2159,1159,0.5368226030569708,2.508998394012451,3.0371504783630376,4.368549929290522,6.694661951065061,8.730624103546145,13.535080909729004,"Fulton, KY--TN_buildings"
4819,4133,0.8576468146918448,2.502359628677368,2.7910909175872805,4.2194397939829225,6.351533317565914,8.190116081237791,13.193660736083984,"Fulton, MO_buildings"
30886,26183,0.8477303632713851,2.500110626220703,2.7528393983840944,4.443013378840163,7.09688568115234,9.80492177963257,22.069591522216797,"Gadsden, AL_buildings"
8541,7030,0.8230886313078094,2.5010149478912354,2.788894701004028,4.428869664109448,6.99757258892059,8.828907108306884,23.997859954833984,"Gaffney, SC_buildings"
54029,46013,0.8516352329304633,3,3.263236570358276,5.311570770336918,9.061099433898928,12.387038650512684,25.69532585144043,"Gainesville, FL_buildings"
105628,90438,0.8561934335592836,2.5004396438598633,3.0542097449302674,5.409628093599859,9.163862085342396,13.503089056015055,29.04756546020508,"Gainesville, GA_buildings"
7970,6700,0.8406524466750314,2.5014233589172363,2.749611270427704,4.146160384042939,6.6183274984359715,9.436589803695687,21.762027740478516,"Gainesville, TX_buildings"
3620,2826,0.7806629834254144,2.502121925354004,2.7070744037628174,3.999470839159588,5.776492357254028,7.282971382141113,11.889677047729492,"Galax, VA_buildings"
19157,14050,0.733413373701519,2.5000429153442383,2.662156081199646,4.0533300681640245,6.272285342216491,8.559950256347657,21.05825424194336,"Galesburg, IL_buildings"
5685,4614,0.8116094986807388,0.7175284028053284,2.818344748020172,4.273537817937139,6.352733635902403,8.383867549896241,20.204545974731445,"Galion, OH_buildings"
11752,11699,0.9954901293396868,0.0021459227427840233,0.9994729399681092,2.7169401353785028,4.473263502120972,5.603717212677003,16.207500457763672,"Galliano--Larose--Cut Off, LA_buildings"
9431,6667,0.7069239741278761,2.5015156269073486,2.761906456947327,3.9873599421768793,5.471134090423584,6.798402538299563,22.909337997436523,"Gallup, NM_buildings"
9732,8533,0.8767981915330867,2.5002005100250244,2.93751802444458,4.325098535568343,5.644202041625976,6.199757862091064,23.99968719482422,"Galt, CA_buildings"
88584,67711,0.7643705409554773,2.500011444091797,2.738953471183777,4.47786850842359,6.543328285217285,11.705038070678606,34.56828308105469,"Galveston--Texas City, TX_buildings"
12374,9328,0.7538386940358817,2.5001049041748047,2.72520717382431,3.960882667637403,5.617377829551694,7.588676481246948,35.49656677246094,"Garden City, KS_buildings"
8678,8002,0.9221018667895828,3.006014108657837,3.424632120132446,4.6484096519531715,6.075300455093384,7.7489391040802005,13.652912139892578,"Gardnerville, NV_buildings"
75306,62021,0.8235864340158818,2.500108480453491,2.957879066467285,4.703928491858239,6.8276848793029785,8.505850219726568,19.589263916015625,"Gastonia, NC_buildings"
4900,4136,0.8440816326530612,2.507772922515869,2.8169972896575928,4.3402257711559935,6.0828715562820435,7.89143753051758,24.575965881347656,"Gatesville, TX_buildings"
4292,2733,0.6367660764212488,0.0894554853439331,2.213648271560669,4.530530438086095,7.316042327880861,9.002376861572255,15.373652458190918,"Gaylord--Bagley, MI_buildings"
4036,3422,0.8478691774033696,2.5008339881896973,2.717331087589264,4.115497406569927,5.964933705329894,7.456875567436217,15.377798080444336,"Geneseo, IL_buildings"
1530,1389,0.907843137254902,2.500605583190918,2.9243707180023195,4.765452512482931,7.1172059059143065,9.218902549743644,11.525674819946287,"Geneseo, NY_buildings"
14343,11653,0.8124520672104859,2.500476837158203,2.7107087135314942,4.296673412068477,6.4203342437744135,8.647152938842764,22.974536895751953,"Geneva, NY_buildings"
3343,2269,0.6787316781334131,3.001053810119629,3.1050091743469235,4.414349694460066,7.409333610534667,10.140795822143579,21.5926570892334,"Geneva, OH_buildings"
2322,2055,0.8850129198966409,2.510300874710083,2.933951449394226,4.5152901411636615,6.135529708862304,7.914767198562624,14.030009269714355,"Genoa, IL_buildings"
2790,2755,0.9874551971326165,2.5980099962907843e-5,1.7195187568664552,4.148708376138927,6.426421403884888,7.938889236450195,18.626150131225582,"Georgetown, DE_buildings"
13557,10509,0.7751714981190528,2.5005738735198975,2.9672476768493654,4.418193005803128,5.902000045776368,7.590162448883059,31.56966209411621,"Georgetown, KY_buildings"
6401,5068,0.7917512888611155,3,3.2079937696456904,4.830417324589667,7.3279272794723465,11.292364463806152,29.78858757019043,"Georgetown, SC_buildings"
1886,1648,0.8738069989395546,0.17823639512062073,1.7198410749435427,3.908957897170076,5.9274651288986195,7.543796463012694,11.75425624847412,"Germantown, OH_buildings"
5691,5668,0.9959585310138815,5.016722134314477e-4,1.263554084300995,3.9629462604223447,6.537684941291809,9.472896976470945,17.405155181884766,"Gettysburg--Cumberland, PA_buildings"
3660,2651,0.7243169398907103,2.5020077228546143,2.6294939517974854,3.865345446220752,5.838452339172363,8.223881721496582,15.730159759521484,"Gillespie, IL_buildings"
13671,10859,0.7943091214980615,2.5008561611175537,3.1616925954818726,4.5688527538495585,6.063324785232545,7.632032299041748,22.09711265563965,"Gillette, WY_buildings"
2591,2588,0.998842145889618,0.08411215245723724,1.642218405008316,3.99686071700726,7.165207552909854,10.912555837631237,22.327301025390625,"Gilmer, TX_buildings"
34228,29704,0.8678275096412295,2.8272546478547156e-4,2.663892900943756,4.574951175921514,6.270034384727478,7.68234412670136,27.38993263244629,"Gilroy--Morgan Hill, CA_buildings"
7115,5714,0.8030920590302179,2.5004098415374756,2.6699907064437864,3.9897784336405198,6.020012283325192,8.599361629486081,27.525466918945313,"Glasgow, KY_buildings"
2649,2635,0.994714986787467,0.0029938379302620888,1.88386754989624,4.394164870623888,6.95948615074157,8.902756824493405,14.26834774017334,"Glencoe, MN_buildings"
3881,1016,0.2617881989178047,3,3.048213303089142,3.8232905439973814,5.409595489501953,6.556316781044008,10.81350326538086,"Glendive, MT_buildings"
33557,29788,0.8876836427570999,2.500407457351685,2.820371127128601,4.5030649338566375,6.672905445098877,8.459477815628055,32.79584503173828,"Glens Falls, NY_buildings"
3470,3086,0.8893371757925072,2.5019078254699707,2.8416662216186523,4.5821547264104066,6.686537504196167,8.667999458312993,12.042040824890137,"Glenwood Springs, CO_buildings"
2285,2049,0.8967177242888402,2.5012283325195313,2.9497170448303223,4.757904951371118,7.46860704421997,9.30469711303711,14.066408157348633,"Glenwood, IA_buildings"
2830,2478,0.8756183745583039,2.5034117698669434,3.073264682292938,4.85749246152396,7.280552554130554,9.394790105819702,16.41135597229004,"Glenwood, MN_buildings"
7638,7627,0.9985598324168631,0.014014839194715025,1.0367010116577149,3.3430196354732256,5.268291711807249,6.5340024280548095,26.45986557006836,"Globe, AZ_buildings"
11638,8402,0.7219453514349544,2.501007318496704,3.0202770471572875,4.575024554485992,7.426334905624389,10.947478084564207,18.863048553466797,"Gloversville, NY_buildings"
7035,5328,0.7573560767590618,2.5000250339508057,2.837331712245941,4.518106702122244,6.087063074111938,7.119113869667032,12.217080116271973,"Gold Canyon, AZ_buildings"
26520,20779,0.7835218702865762,3,3.202420949935913,4.716869190743318,6.996011066436767,9.624726371765147,22.088991165161133,"Goldsboro, NC_buildings"
2061,1853,0.8990781174187288,2.514206647872925,3.0290770053863527,4.6541492212031,5.980419921874999,8.433999748229981,25.060062408447266,"Gonzales, CA_buildings"
3746,3058,0.816337426588361,2.500058174133301,2.7548153281211856,4.317440944609882,6.374540495872498,8.34735278129577,27.792701721191406,"Gonzales, TX_buildings"
3304,2671,0.8084140435835351,2.500843048095703,2.727444291114807,4.101887554588589,5.791167259216309,7.859060382843031,24.460668563842773,"Goodland, KS_buildings"
7709,7461,0.967829809313789,4.086636763531714e-4,0.14502263069152832,3.6515863136006406,6.023351192474365,6.492352676391601,16.593168258666992,"Goodyear South, AZ_buildings"
1712,1647,0.9620327102803738,2.561041831970215,3.9107906103134153,6.129056163028145,7.890589046478269,8.931957244873047,11.89322280883789,"Governors Club, NC_buildings"
18204,18104,0.994506701823775,6.999533507041633e-4,2.2934374809265137,4.444787123673047,6.479888367652892,8.025443601608279,22.73040008544922,"Grafton--Port Washington--Cedarburg, WI_buildings"
2544,1709,0.6717767295597484,2.5375468730926514,3.092553281784058,4.421218169928294,6.797712326049805,10.67430686950687,16.499488830566406,"Grafton, WV_buildings"
5350,3873,0.7239252336448598,2.5000996589660645,2.6395108699798584,3.671171942454052,5.458383178710937,6.768522796630856,14.787298202514648,"Graham, TX_buildings"
13095,10760,0.8216876670484918,3,3.228436541557312,4.628251066947958,6.464000225067136,8.313152551650997,16,"Granbury, TX_buildings"
23803,20036,0.8417426374826702,2.5003528594970703,2.77884978055954,4.437856426636933,6.602113842964172,9.25192432403567,35.0098876953125,"Grand Forks, ND--MN_buildings"
23911,23599,0.9869516122286813,1.214034200529568e-4,1.8257764458656314,4.19071594124813,6.473483276367188,8.399639530181886,22.719465255737305,"Grand Island, NE_buildings"
61226,48692,0.7952830496847745,2.500087261199951,2.770921468734741,4.089103524778722,5.720487976074218,7.001559615135184,20.28294563293457,"Grand Junction, CO_buildings"
3674,2621,0.7133913990201415,2.5009186267852783,2.696805715560913,4.068279530519022,5.908851623535156,6.868654060363776,14.170889854431152,"Grand Lake, CO_buildings"
222935,218032,0.9780070424114652,5.259559111436829e-5,1.7967886984348298,4.290190037810643,6.970301580429077,9.878971328735355,31.206377029418945,"Grand Rapids, MI_buildings"
5790,5149,0.8892918825561312,2.5036346912384033,2.8403624534606933,4.353154164514488,6.327202701568604,7.590923671722399,22.604169845581055,"Grand Rapids, MN_buildings"
4044,3243,0.8019287833827893,2.500535726547241,2.703079175949097,3.757351757823557,5.303478240966794,6.466007566452026,21.59873962402344,"Grandview, WA_buildings"
2908,2907,0.999656121045392,6.12119969446212e-4,1,4.010857966224182,6.008089685440063,6.868901329040532,9.816922187805176,"Granite Falls, WA_buildings"
28737,24745,0.861085012353412,2.5006093978881836,2.773676824569702,4.063858095538281,5.954678535461426,7.928124618530283,19.51859474182129,"Grants Pass, OR_buildings"
5389,3421,0.6348116533679717,2.501063585281372,2.622725486755371,3.553180480344851,4.844103813171387,5.975232315063487,10.963058471679688,"Grants, NM_buildings"
3911,3780,0.9665047302480184,3.849114582408219e-4,0.18391920104622841,3.5898548253057583,5.679835343360901,6.235581421852112,13.012734413146973,"Grantsville, UT_buildings"
17465,17460,0.9997137131405669,0.003687888151034713,2.257173848152161,4.589883481761595,6.799079346656798,8.748028573989867,18.270551681518555,"Grass Valley, CA_buildings"
2827,1883,0.6660771135479306,2.5000526905059814,2.6030918836593626,3.6971555094230193,5.487692117691038,7.858511438369758,16.49551010131836,"Grayson, KY_buildings"
8940,7174,0.8024608501118569,2.500061273574829,2.7247829914093016,3.8759073011716296,5.441264748573302,6.369243011474607,28.36646270751953,"Great Bend, KS_buildings"
33744,26825,0.7949561403508771,2.5001471042633057,2.734917449951172,3.996547739139141,5.657983779907225,7.3567254066467225,23.144702911376953,"Great Falls, MT_buildings"
